Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
39,34,87,1,81,76,88,6,13,12,High
36,23,63,1,57,62,62,5,12,6,Low
33,25,75,1,55,75,51,5,12,8,Medium
43,40,93,1,99,98,78,9,14,13,Medium
30,29,96,0,93,86,91,8,13,12,High
21,8,38,1,72,68,53,2,12,6,Low
26,16,61,0,64,71,57,7,9,7,Medium
33,18,54,1,61,55,49,3,14,7,Low
38,35,92,0,86,77,73,9,10,9,High
28,24,85,1,86,99,83,9,11,10,High
23,13,56,1,48,61,43,1,11,4,Low
29,11,37,1,50,59,58,3,10,5,Low
43,18,41,1,42,74,53,2,9,5,High
29,27,93,1,77,81,98,7,12,11,High
38,30,78,0,65,64,88,8,10,7,Medium
34,16,47,1,50,69,52,3,10,6,Low
26,19,73,1,60,65,75,4,9,6,Medium
39,26,66,1,89,64,75,8,11,7,Medium
40,36,90,0,94,83,81,7,11,10,Low
40,24,60,1,66,84,76,4,8,6,Medium
28,13,46,1,67,74,69,5,8,3,Low
38,23,60,1,75,88,52,4,8,5,Medium
32,23,71,1,68,74,59,7,14,11,Medium
48,43,89,1,90,77,75,9,10,9,High
37,20,54,1,62,70,51,6,12,4,Low
48,38,79,1,84,89,88,5,14,9,Medium
48,24,50,1,41,59,71,5,13,5,Low
22,12,54,1,47,67,63,2,12,5,Low
36,32,88,1,98,85,87,7,14,13,High
22,9,40,1,53,57,49,1,11,4,Low
26,17,65,1,71,60,66,8,8,5,Medium
23,19,82,1,98,95,74,6,13,11,High
26,21,80,1,63,73,83,6,10,6,Medium
25,15,60,1,87,68,50,5,14,12,Medium
47,24,51,1,51,67,63,2,9,4,Low
31,18,58,1,65,57,73,1,14,8,Low
34,23,67,0,69,72,88,5,12,8,Medium
30,27,90,1,89,93,71,6,8,7,High
24,15,62,1,66,68,60,6,9,7,Medium
34,21,61,1,57,58,63,5,9,6,Medium
36,31,86,0,85,80,75,8,12,11,High
21,15,71,1,55,71,57,8,8,5,High
28,22,78,0,69,74,72,5,9,7,Medium
44,39,88,0,90,80,81,8,8,7,High
22,11,50,1,64,57,69,1,9,5,Low
43,35,81,1,67,86,52,8,14,11,Medium
49,42,85,1,88,87,85,8,8,7,High
43,39,90,1,82,85,92,7,14,12,High
40,31,77,0,72,56,60,5,10,7,Medium
30,12,40,1,61,52,57,4,13,8,Low
23,17,73,1,86,74,85,8,8,7,Medium
49,44,89,1,85,89,81,7,13,11,High
37,33,89,1,84,83,73,7,9,8,High
41,17,41,0,70,46,70,1,11,4,Low
40,39,97,0,91,97,81,8,13,12,High
48,36,75,0,58,60,70,8,9,7,Medium
36,27,75,1,84,83,56,4,11,8,Medium
46,30,65,0,68,85,77,7,10,6,Medium
24,20,83,0,80,79,78,9,10,9,High
39,22,56,0,59,53,70,1,10,5,Low
47,34,72,0,69,70,75,7,8,5,Medium
25,15,60,1,80,64,55,7,12,10,Low
45,42,93,1,89,80,99,7,14,13,Low
32,20,62,1,85,63,85,8,11,7,Medium
49,21,42,1,53,73,64,2,9,4,Low
27,17,62,0,78,79,53,5,13,11,Medium
27,26,96,0,78,94,79,9,8,7,High
26,17,65,0,82,77,52,6,12,10,Medium
34,18,52,1,65,53,63,1,11,5,Low
26,22,84,1,78,78,98,9,11,10,High
22,18,81,1,82,89,51,4,10,7,Medium
41,34,82,0,59,68,79,7,12,9,Medium
22,14,63,1,43,45,50,5,14,5,Low
23,18,78,0,74,68,82,6,10,7,Medium
33,21,63,1,76,83,72,7,8,5,Low
24,16,66,1,70,69,50,7,11,7,Medium
28,22,78,0,58,64,58,7,13,10,Medium
21,13,61,1,82,75,73,5,8,7,Medium
32,20,62,1,89,75,63,4,8,6,Low
26,25,96,1,99,91,96,9,8,7,High
38,31,81,1,69,85,72,5,10,7,Medium
47,36,76,1,76,70,82,7,11,7,Medium
31,29,93,0,83,98,97,6,8,7,Low
37,15,40,0,57,72,44,2,12,6,Low
36,21,58,1,73,46,61,1,11,4,Low
32,21,65,1,86,75,63,8,13,11,Medium
21,8,38,1,45,55,62,1,8,3,Low
24,15,62,1,47,65,41,1,11,5,Low
31,30,96,1,78,92,78,6,12,11,High
41,19,46,1,44,54,66,3,12,6,Low
47,30,63,1,45,50,64,1,11,6,Low
28,26,92,0,94,82,97,9,14,13,High
40,35,87,0,99,86,91,6,13,11,High
27,12,44,1,74,50,53,1,10,5,Low
37,23,62,0,65,66,46,3,14,5,Low
26,10,38,1,58,49,63,5,14,7,Low
40,35,87,0,90,93,78,6,12,11,High
27,20,74,0,71,82,88,4,14,11,Medium
37,27,72,0,60,74,58,7,10,7,Medium
35,25,71,1,76,56,66,8,8,6,Medium
44,40,90,1,90,93,84,8,12,11,High
33,18,54,1,63,49,71,1,8,3,Low
27,16,59,1,48,73,55,4,9,3,Low
42,29,69,1,82,69,85,6,9,6,Medium
23,15,65,1,65,57,83,5,13,11,High
41,21,51,0,70,63,44,2,13,6,Low
47,43,91,0,76,91,76,7,13,11,High
22,9,40,1,61,45,42,2,14,9,Low
23,12,52,1,71,64,44,1,11,6,Low
27,13,48,1,49,60,71,5,14,6,Low
25,12,48,1,59,69,58,5,9,4,Low
44,39,88,0,84,88,80,8,14,13,High
47,36,76,1,88,77,81,5,8,6,Medium
48,35,72,1,88,76,63,7,13,9,Medium
22,10,45,0,57,64,44,1,11,6,Low
35,25,71,1,84,80,79,4,13,11,Medium
48,39,81,1,81,70,55,4,9,7,Medium
34,24,70,1,89,84,63,8,14,9,Medium
42,39,92,1,79,87,77,8,14,13,High
38,32,84,0,83,94,95,6,13,12,Medium
21,13,61,0,55,70,58,4,13,5,Low
48,33,68,1,80,55,89,5,10,8,Medium
21,15,71,1,87,69,66,5,8,6,Medium
43,34,79,1,83,76,85,4,12,7,Medium
47,41,87,1,96,75,87,9,9,8,High
23,18,78,0,65,89,50,4,13,9,Medium
22,10,45,1,74,55,48,1,9,5,Low
39,38,97,1,99,87,89,7,12,11,High
24,22,91,1,84,87,71,9,13,12,High
29,22,75,0,83,78,64,6,8,6,Medium
40,19,47,1,59,73,64,1,14,6,Low
38,31,81,1,82,63,50,4,11,7,Medium
20,9,45,1,46,54,60,2,11,5,Low
31,16,51,0,54,70,51,5,13,7,Low
47,18,38,1,72,70,71,4,11,4,Low
39,38,97,0,77,91,70,9,11,10,High
44,28,63,0,60,82,50,6,9,7,Medium
41,25,60,1,77,77,74,4,12,8,Medium
25,19,76,1,74,81,81,4,13,9,Medium
29,21,72,1,82,70,83,5,12,8,Medium
32,23,71,0,58,76,82,8,10,8,Low
35,26,74,0,60,78,68,8,12,9,Medium
42,24,57,0,70,58,70,5,12,5,Low
46,30,65,1,82,67,77,5,10,8,Medium
36,24,66,1,77,77,75,4,12,9,Medium
43,19,44,1,42,46,59,6,14,8,Low
29,25,86,1,75,79,86,9,14,13,High
26,16,61,0,73,85,69,6,8,6,Medium
41,35,85,1,96,85,81,8,8,7,High
31,23,74,1,57,70,89,6,11,9,Medium
29,20,68,1,70,63,60,7,10,8,Medium
37,31,83,0,67,85,59,4,10,6,Medium
47,24,51,0,42,72,63,6,13,6,Low
49,47,95,1,97,83,74,9,9,8,High
48,32,66,1,55,56,81,4,13,8,Medium
43,40,93,1,94,86,88,9,14,13,High
34,33,97,1,85,89,79,6,14,13,High
29,27,93,1,95,91,92,6,12,11,High
22,13,59,1,68,64,66,4,12,6,Low
48,43,89,0,95,75,92,7,12,10,High
26,19,73,1,57,69,50,5,11,8,Medium
25,14,56,1,69,47,66,3,10,5,Low
32,20,62,1,52,61,71,1,12,6,Low
46,45,97,0,84,85,79,7,11,10,Low
41,29,70,0,63,82,72,4,8,5,Medium
21,15,71,0,82,67,72,4,10,8,Medium
35,16,45,1,52,69,74,4,12,5,Low
39,25,64,1,58,56,82,8,13,10,Medium
23,16,69,1,84,72,66,4,8,6,Medium
39,23,58,0,53,48,62,2,11,4,Low
46,42,91,0,95,80,89,7,12,11,High
28,15,53,0,49,74,43,2,13,7,Low
22,11,50,1,65,70,61,3,14,7,Low
32,13,40,1,67,62,45,4,13,8,Low
34,13,38,1,64,51,50,3,8,3,Low
36,19,52,0,52,67,53,2,8,4,High
21,13,61,1,67,81,64,6,14,11,Medium
31,25,80,1,56,58,80,5,11,8,Medium
33,32,96,1,82,96,77,6,14,12,High
36,17,47,0,47,70,47,6,9,5,Low
49,46,93,1,78,85,70,7,13,11,High
28,13,46,1,49,60,73,5,12,6,Low
47,44,93,1,83,99,91,9,10,9,High
48,42,87,1,87,85,76,9,10,9,High
24,23,95,1,89,94,89,6,10,9,High
48,43,89,1,87,75,79,6,8,7,High
40,19,47,0,43,46,56,3,9,4,Low
31,27,87,0,83,93,86,9,13,12,High
23,15,65,1,56,58,69,5,10,7,Medium
42,34,80,1,63,88,57,8,12,7,Low
26,20,76,0,82,78,80,6,14,9,Medium
43,39,90,0,81,85,98,8,11,10,High
40,24,60,1,51,54,40,3,8,4,Low
47,32,68,1,62,66,70,8,14,9,Medium
34,19,55,1,53,73,44,2,12,7,Low
43,42,97,1,85,79,88,8,10,9,High
44,18,40,0,71,71,42,5,9,3,Low
21,19,90,1,91,82,81,6,8,7,High
23,13,56,1,43,66,41,6,13,7,Low
40,34,85,0,80,92,72,7,10,9,High
48,39,81,1,69,89,83,4,9,7,Low
22,18,81,0,62,77,74,8,8,5,Medium
28,23,82,1,59,56,52,4,14,12,High
35,31,88,1,97,97,88,6,14,13,High
45,27,60,1,47,60,71,5,13,5,Low
35,24,68,0,77,69,83,4,8,6,Medium
47,43,91,0,79,98,91,8,11,10,High
34,30,88,1,99,96,83,6,9,8,Low
24,23,95,0,81,87,82,6,11,10,High
36,17,47,1,53,55,63,3,13,5,Low
39,37,94,0,91,97,94,7,12,10,High
36,15,41,1,57,68,69,5,13,7,Low
44,37,84,0,85,81,79,7,10,9,High
22,13,59,1,56,80,62,7,10,8,Medium
39,25,64,1,67,61,70,6,13,8,Medium
49,32,65,1,79,79,57,4,10,7,Medium
30,12,40,0,44,56,71,4,8,4,Low
24,13,54,1,71,56,43,5,8,4,Low
37,28,75,1,75,88,63,8,10,8,Medium
37,23,62,0,65,70,88,8,13,10,Medium
44,21,47,1,51,45,44,5,10,6,Low
43,38,88,1,77,99,71,9,8,7,High
20,11,55,1,66,46,61,1,12,4,Low
29,13,44,0,72,56,46,2,9,4,Low
36,20,55,0,65,54,44,1,9,3,Low
49,20,40,0,56,65,62,3,8,4,Low
23,21,91,1,77,75,96,7,8,7,High
27,25,92,1,84,89,80,6,10,9,High
35,31,88,1,83,91,97,9,12,11,High
28,19,67,1,55,70,71,5,13,9,Medium
42,28,66,1,55,74,70,7,10,8,Medium
34,19,55,1,47,55,70,5,10,5,Low
31,25,80,0,88,58,74,8,14,9,Medium
42,41,97,1,78,93,94,9,9,8,High
28,24,85,1,92,90,77,6,9,8,High
46,29,63,0,60,73,60,4,11,7,Medium
33,30,90,1,95,95,89,7,12,11,High
28,26,92,1,86,95,90,8,8,7,High
39,16,41,0,56,74,59,2,9,3,Low
40,35,87,0,89,76,70,8,10,9,High
47,33,70,1,75,64,74,6,13,9,Medium
39,29,74,1,88,82,84,8,10,7,Medium
34,30,88,1,90,83,88,6,9,8,High
41,36,87,1,76,82,93,8,14,13,High
46,26,56,1,45,53,68,4,11,4,Low
28,15,53,0,62,68,41,6,8,3,Low
46,21,45,1,62,65,45,6,10,6,Low
21,16,76,1,89,83,76,8,13,11,Medium
34,20,58,1,40,65,66,6,14,6,Low
21,13,61,1,58,68,85,6,12,9,Medium
44,37,84,0,88,83,61,4,12,9,Medium
31,16,51,0,40,45,61,5,10,6,Low
30,15,50,1,71,65,67,4,13,6,Low
49,31,63,1,59,85,57,4,11,9,Medium
27,20,74,1,79,68,65,4,8,6,Medium
29,28,96,1,98,98,82,8,10,9,High
39,24,61,1,56,74,70,3,11,5,Low
41,27,65,1,86,62,86,7,11,8,Medium
27,24,88,1,93,97,99,9,8,7,High
28,16,57,1,68,67,47,5,13,8,Low
47,25,53,0,42,48,74,3,8,4,Low
31,21,67,1,88,74,83,8,9,6,Medium
36,18,50,0,59,56,62,2,10,4,Medium
20,9,45,1,42,54,54,6,8,4,Low
39,38,97,1,80,83,89,8,14,12,High
24,18,75,0,61,59,84,7,8,6,Medium
38,20,52,1,52,65,66,1,10,5,Low
21,20,95,1,88,92,82,7,8,7,High
37,27,72,1,81,67,65,8,9,6,Medium
35,28,80,0,57,71,81,7,12,9,Medium
42,25,59,1,86,85,77,6,14,11,Medium
39,34,87,1,78,96,82,6,9,8,High
35,31,88,1,86,76,80,7,8,7,High
46,35,76,1,70,62,51,8,13,11,Medium
34,20,58,1,64,66,51,7,14,11,Medium
34,28,82,1,74,72,64,4,10,7,Medium
26,21,80,1,66,78,51,4,8,6,Medium
20,13,65,1,67,75,86,7,12,8,Medium
46,32,69,0,55,86,78,6,12,9,Medium
33,22,66,1,78,60,77,5,12,9,Medium
28,25,89,0,82,97,73,8,14,12,High
31,25,80,0,74,86,67,4,13,10,Medium
32,19,59,1,62,60,50,3,10,4,Low
37,30,81,1,58,66,58,8,14,11,Medium
38,26,68,0,56,55,51,7,11,7,Medium
20,19,95,1,76,83,75,7,13,12,High
28,22,78,1,75,70,76,5,8,5,Medium
43,25,58,1,73,59,61,4,10,5,Low
49,37,75,0,62,81,63,7,11,7,Medium
42,27,64,1,71,65,61,6,8,6,Medium
42,17,40,0,58,56,70,1,9,5,Low
47,31,65,0,87,78,73,6,9,7,Medium
42,32,76,0,88,66,52,4,13,10,Medium
38,30,78,1,88,89,62,6,9,7,Medium
37,22,59,1,54,61,71,3,11,6,Low
37,24,64,1,87,81,50,8,10,7,Medium
30,28,93,0,91,89,92,6,9,8,High
22,20,90,1,79,80,73,8,14,12,High
39,33,84,1,97,90,89,9,10,9,High
38,23,60,1,53,59,66,2,10,5,Low
26,23,88,1,82,95,88,7,10,9,High
30,25,83,0,78,88,84,6,11,7,Medium
40,24,60,0,51,74,54,2,9,5,Low
28,18,64,1,63,87,54,8,9,6,Medium
21,17,80,1,65,89,82,7,9,7,Medium
37,35,94,1,91,88,84,7,11,10,High
35,22,62,1,54,53,71,6,9,4,Low
34,20,58,0,71,71,59,4,12,10,Medium
30,26,86,0,99,86,89,8,10,9,High
29,25,86,0,98,95,94,6,11,10,High
26,25,96,1,96,78,98,8,10,9,High
30,29,96,1,96,95,97,9,9,8,High
36,35,97,0,85,92,87,9,14,13,High
34,27,79,1,76,78,84,5,14,9,Medium
46,29,63,0,68,80,53,5,8,6,Medium
39,27,69,0,63,82,73,4,13,11,Medium
38,25,65,1,82,88,74,6,12,10,Medium
23,22,95,1,89,81,99,8,10,9,High
29,27,93,1,82,91,71,8,11,10,High
39,30,76,1,85,78,76,4,13,11,Medium
39,25,64,0,67,73,50,4,11,7,Medium
32,16,50,1,59,60,42,1,10,4,Low
34,27,79,0,77,61,72,8,11,8,Medium
26,20,76,1,66,76,59,5,14,12,Medium
38,25,65,1,76,89,75,7,9,6,Medium
34,29,85,0,91,77,84,7,8,7,Medium
28,18,64,1,71,60,75,5,13,9,Medium
49,27,55,1,71,47,72,5,11,4,Low
31,16,51,1,61,68,40,1,9,5,Low
36,25,69,1,60,86,56,5,13,9,Medium
28,16,57,0,78,71,79,6,14,9,Medium
39,18,46,1,69,71,49,5,8,4,Low
44,33,75,1,69,69,64,8,9,6,Medium
34,16,47,1,56,55,51,6,8,4,Low
32,30,93,1,75,87,93,7,13,12,High
46,39,84,0,55,56,80,4,13,11,Medium
40,34,85,0,88,80,74,9,14,12,High
34,23,67,1,78,80,75,7,12,9,Medium
21,15,71,1,55,68,71,4,9,7,Medium
44,32,72,1,89,79,85,7,11,7,Medium
25,13,52,1,66,60,63,4,8,4,Low
43,28,65,1,84,82,77,6,12,9,Medium
29,23,79,1,65,80,77,6,14,9,High
25,20,80,1,56,81,60,6,9,6,Medium
28,12,42,1,74,45,66,2,14,7,Low
35,14,40,0,49,50,58,2,13,8,Low
34,20,58,0,88,62,57,7,12,7,Medium
41,36,87,0,77,83,98,8,11,10,High
36,21,58,0,58,65,63,4,13,9,Medium
33,17,51,1,65,70,57,6,9,5,Low
34,27,79,1,61,68,79,8,11,8,Medium
22,13,59,1,51,71,57,5,13,5,Low
35,22,62,1,64,58,70,7,12,8,Medium
32,30,93,0,76,88,76,8,8,7,High
44,28,63,0,60,61,59,5,11,9,Medium
37,33,89,1,84,89,96,9,10,9,High
40,30,75,1,70,80,85,6,8,5,Medium
48,29,60,0,66,65,62,1,12,6,Low
32,24,75,1,65,57,50,8,8,5,Low
47,41,87,1,97,82,85,7,10,9,Low
33,29,87,1,92,87,89,7,8,7,High
24,12,50,1,58,70,61,4,11,7,Low
20,14,70,1,60,88,77,5,13,9,Medium
35,31,88,1,75,82,97,6,11,10,High
46,30,65,1,87,83,76,4,13,11,Medium
40,30,75,1,55,65,51,5,9,7,Medium
22,21,95,1,99,87,71,6,11,10,High
34,33,97,1,85,86,93,9,10,9,High
30,16,53,1,66,48,59,2,9,3,Medium
30,28,93,1,89,92,72,8,13,12,High
27,26,96,1,98,93,94,9,12,10,High
30,18,60,1,69,78,59,5,12,8,Medium
46,41,89,1,90,76,93,6,14,13,High
42,41,97,0,93,89,85,6,11,10,High
47,27,57,1,55,63,41,4,14,7,Low
43,34,79,1,68,55,62,4,12,8,Medium
41,21,51,0,73,69,68,1,11,6,Low
45,41,91,0,94,82,96,6,9,8,High
41,30,73,1,66,71,82,4,13,8,High
49,22,44,1,53,73,62,2,9,5,Low
37,36,97,0,79,76,74,6,10,9,High
49,48,97,1,78,93,87,6,13,12,High
32,19,59,0,83,89,56,8,13,10,Medium
23,16,69,1,56,83,75,8,8,6,Medium
45,27,60,1,57,82,66,7,12,8,Medium
41,20,48,1,41,70,54,1,12,5,Low
28,17,60,1,50,65,46,6,8,3,Low
28,15,53,0,48,73,48,5,10,5,Low
33,18,54,1,69,56,50,5,13,5,Low
26,16,61,1,50,57,68,1,13,6,Low
49,38,77,1,67,73,75,6,13,10,Medium
31,28,90,1,85,81,77,9,10,9,High
44,41,93,0,80,96,93,9,10,9,High
42,27,64,1,74,56,89,8,12,10,Medium
29,22,75,0,68,59,85,5,13,10,Medium
23,14,60,1,63,45,56,5,12,5,Low
45,27,60,0,72,54,74,2,8,3,Low
44,30,68,1,67,57,67,7,12,8,Medium
36,28,77,0,77,55,52,5,12,9,Medium
33,16,48,1,56,50,44,2,14,5,Low
39,30,76,1,89,82,56,4,12,10,Medium
43,42,97,1,91,95,76,6,12,11,High
26,20,76,1,75,56,89,5,11,8,Medium
47,38,80,1,71,77,88,5,12,8,Medium
22,20,90,0,82,90,70,9,11,10,High
47,29,61,1,83,87,51,4,12,9,Medium
46,37,80,1,74,72,70,5,14,12,Medium
20,17,85,1,99,90,92,8,11,10,Medium
42,28,66,0,67,58,53,6,12,9,Medium
41,31,75,1,85,87,70,5,12,8,Medium
34,20,58,1,58,72,56,3,14,8,Low
23,21,91,1,90,90,91,7,9,8,Low
26,24,92,1,91,99,74,8,10,9,High
20,13,65,1,71,67,86,4,11,8,Medium
37,23,62,1,72,59,56,2,14,7,Low
25,12,48,1,72,64,74,5,13,5,Low
37,31,83,1,60,83,50,6,10,7,Medium
38,24,63,1,89,69,84,5,8,6,Medium
43,36,83,1,85,80,97,6,12,11,High
28,12,42,1,74,49,70,4,8,4,Low
48,41,85,1,88,85,73,7,11,10,High
22,21,95,1,91,80,98,9,11,10,High
49,46,93,1,95,77,89,6,13,11,Low
30,16,53,0,45,66,41,5,13,5,Low
31,29,93,1,84,99,75,8,13,12,High
38,30,78,1,72,56,78,8,10,7,Medium
24,10,41,1,52,47,45,2,11,5,Low
29,17,58,0,65,52,59,2,13,6,Low
30,26,86,0,93,96,84,8,13,12,High
42,31,73,1,74,68,64,5,8,6,Medium
34,30,88,1,78,81,81,7,11,10,High
20,16,80,0,62,69,59,6,11,9,Medium
41,38,92,1,87,82,93,7,9,8,High
29,13,44,1,73,67,63,5,13,6,Low
23,10,43,0,68,63,53,3,8,3,Low
27,17,62,0,89,56,55,5,10,8,Medium
44,28,63,1,59,73,79,7,12,8,Medium
20,13,65,1,57,75,86,7,11,9,Medium
44,30,68,1,71,56,65,4,11,9,Medium
36,30,83,0,78,87,70,8,8,5,Medium
46,25,54,0,71,63,60,4,11,4,Low
46,29,63,1,77,70,85,7,11,9,Medium
36,34,94,0,94,99,78,7,11,10,High
48,37,77,0,61,88,65,6,11,9,Medium
44,25,56,1,64,56,68,2,9,3,Low
23,18,78,1,71,72,51,8,14,10,Medium
42,41,97,1,84,83,97,8,13,12,High
49,48,97,0,83,98,78,7,11,10,High
42,39,92,0,79,94,89,7,10,9,High
47,45,95,1,85,93,79,7,13,12,High
36,15,41,1,48,55,59,4,9,4,Low
35,24,68,1,77,87,85,4,8,6,Medium
22,14,63,1,75,80,87,7,10,8,Medium
36,34,94,1,84,94,75,6,14,13,High
48,35,72,0,87,73,75,6,9,7,Medium
40,21,52,0,59,67,40,2,11,5,Low
48,19,39,1,58,60,73,5,8,4,Low
39,26,66,1,65,64,69,4,9,7,High
26,22,84,1,88,82,71,9,8,7,High
28,15,53,0,68,66,44,5,13,6,Low
20,10,50,1,74,49,73,3,10,5,Low
20,9,45,1,61,48,68,1,10,4,Low
34,14,41,1,58,54,58,5,8,4,Low
24,14,58,0,42,70,54,1,13,5,Low
24,15,62,0,44,70,46,3,11,6,Low
28,17,60,0,62,73,64,4,10,7,Medium
48,28,58,1,55,49,40,3,12,7,Low
36,31,86,1,96,90,97,9,9,8,High
43,22,51,1,64,45,60,4,11,5,Low
25,12,48,1,74,63,53,4,12,5,Low
25,23,92,0,81,96,74,9,12,10,High
23,14,60,1,56,54,59,4,8,4,Low
21,18,85,1,81,78,71,6,12,11,High
44,29,65,0,77,73,50,4,12,9,Medium
36,14,38,1,46,53,60,2,11,5,Low
30,27,90,1,90,86,97,7,10,9,High
30,27,90,1,86,80,93,9,13,12,High
30,24,80,0,69,61,88,6,10,7,High
41,23,56,1,65,68,56,5,10,5,Low
28,25,89,0,90,93,97,8,8,7,High
40,39,97,1,86,88,88,9,11,10,High
28,24,85,0,85,96,71,9,10,9,High
28,12,42,1,50,58,45,6,13,5,Low
31,26,83,1,69,63,84,8,13,10,Medium
41,25,60,1,79,73,75,4,12,9,Medium
31,22,70,1,60,59,69,5,14,9,Medium
36,19,52,1,64,55,57,1,8,5,Low
44,23,52,1,60,52,41,4,8,3,Low
27,21,77,1,76,89,59,4,10,6,Medium
39,32,82,1,78,64,50,5,12,8,Medium
39,18,46,0,47,55,43,4,8,4,Low
27,16,59,0,70,55,70,5,10,4,Low
37,23,62,1,77,87,77,4,8,6,Medium
27,23,85,0,76,75,75,9,10,9,High
22,11,50,1,62,52,50,1,12,6,Low
39,24,61,0,62,68,50,4,8,6,Medium
20,16,80,1,72,59,88,8,12,10,Medium
37,34,91,1,83,79,86,9,10,9,High
40,33,82,0,80,77,69,8,8,6,Medium
35,16,45,0,46,59,46,3,10,4,Low
44,31,70,1,87,86,54,5,14,12,Medium
20,16,80,1,59,89,74,5,10,7,Medium
26,12,46,1,67,66,54,2,13,8,Medium
39,31,79,1,84,79,70,5,11,9,Medium
35,31,88,1,91,97,89,8,9,8,High
37,20,54,1,45,67,54,1,8,3,Low
32,13,40,1,65,72,72,4,12,5,Low
42,27,64,1,60,71,89,7,10,8,Medium
49,46,93,0,92,98,90,6,9,8,Low
47,31,65,1,70,68,71,5,11,7,Medium
36,21,58,0,46,71,71,4,11,6,Low
25,21,84,1,78,99,70,8,11,10,High
44,40,90,0,88,92,91,6,13,12,High
28,24,85,1,76,79,76,9,10,9,High
28,17,60,1,64,67,67,8,13,11,Medium
32,29,90,1,77,91,87,9,10,9,High
26,20,76,1,86,72,57,6,14,12,Medium
26,14,53,1,71,66,57,1,10,4,Low
28,12,42,0,42,70,44,3,8,5,Low
40,19,47,1,58,63,69,1,14,5,Low
30,26,86,1,98,95,92,6,8,7,High
32,18,56,1,52,47,46,5,8,4,Low
25,16,64,1,88,58,76,6,11,8,Medium
29,14,48,1,50,67,66,5,13,8,Low
21,12,57,0,57,75,82,4,8,5,Medium
38,37,97,1,89,90,77,6,8,7,High
47,21,44,1,62,71,62,1,14,8,Low
30,12,40,0,72,51,64,5,10,5,Low
31,21,67,0,66,83,58,4,14,9,Medium
29,28,96,1,79,95,79,7,10,9,High
45,39,86,1,81,84,96,8,14,13,High
46,33,71,1,66,81,77,7,8,5,Medium
49,34,69,1,64,81,87,4,13,11,Medium
27,13,48,1,59,57,62,5,14,7,Low
45,27,60,0,63,56,83,8,12,9,Medium
27,12,44,1,59,57,61,1,10,6,Low
39,36,92,0,93,81,77,8,10,9,High
45,28,62,1,59,51,71,6,14,6,Low
38,31,81,0,80,85,73,6,14,9,Medium
47,42,89,1,76,86,84,6,14,13,High
42,17,40,1,74,67,42,1,8,5,Low
42,41,97,1,76,99,81,7,10,9,High
34,20,58,1,43,68,45,4,10,4,Low
23,14,60,0,52,50,60,2,8,3,Low
32,15,46,1,70,72,64,6,13,7,Low
46,34,73,1,74,74,51,5,8,6,Medium
45,31,68,1,83,65,78,8,14,9,Medium
42,19,45,1,64,63,44,6,9,4,Low
44,31,70,1,65,64,89,4,12,8,Medium
28,14,50,1,41,45,51,5,10,4,Low
23,14,60,1,43,64,43,4,12,5,Low
46,28,60,1,59,59,88,4,14,11,Medium
32,19,59,1,79,69,53,7,10,8,Medium
45,38,84,1,82,93,90,6,13,11,High
33,26,78,1,79,69,70,4,10,7,Medium
46,34,73,1,78,56,86,7,8,6,Medium
34,30,88,0,82,95,76,9,12,11,High
34,25,73,1,55,65,50,5,12,10,Medium
21,19,90,1,87,91,75,6,8,7,High
29,26,89,0,88,86,70,7,9,8,High
32,19,59,1,66,67,84,6,13,10,Medium
35,14,40,1,70,65,51,2,12,5,Low
26,14,53,1,66,61,72,3,9,3,Low
20,12,60,0,57,45,50,2,12,6,Low
47,43,91,1,84,86,92,9,12,10,High
23,18,78,1,88,68,64,5,8,6,Medium
41,37,90,0,78,85,93,8,12,11,High
43,26,60,1,73,72,69,8,8,5,Medium
43,26,60,1,63,79,64,8,10,8,Medium
27,12,44,0,40,54,66,5,11,6,Low
47,42,89,1,89,88,90,6,14,13,High
38,16,42,1,58,61,55,6,11,6,Low
41,40,97,1,82,94,91,8,10,9,High
47,31,65,1,62,82,82,5,8,6,Medium
27,25,92,1,90,97,71,8,10,9,High
39,21,53,0,42,69,72,3,11,6,Low
35,15,42,1,69,56,53,4,8,3,Low
49,26,53,0,45,64,41,2,9,4,Low
48,38,79,1,85,70,61,7,10,6,Medium
33,31,93,1,89,77,97,9,13,12,High
44,42,95,1,90,87,75,6,8,7,High
47,32,68,1,78,80,78,5,9,8,Medium
35,34,97,1,91,96,87,6,12,11,High
46,18,39,1,71,57,59,2,13,8,Low
46,41,89,1,93,78,92,9,14,13,Medium
41,27,65,1,62,56,66,6,11,7,Medium
27,21,77,1,75,89,62,7,9,6,Medium
21,13,61,1,71,50,72,2,8,3,High
26,19,73,0,87,87,74,6,11,9,Medium
47,31,65,1,72,74,87,4,8,5,Medium
22,20,90,1,94,80,71,8,8,7,High
42,28,66,1,64,69,80,8,13,9,Medium
45,41,91,1,87,82,89,9,13,12,High
27,13,48,1,42,74,54,2,10,5,Low
31,28,90,1,91,97,93,6,14,12,High
33,28,84,0,90,78,88,9,8,7,High
30,18,60,0,40,47,51,1,8,3,Low
43,31,72,1,83,63,54,5,12,9,Medium
21,16,76,1,70,83,68,4,11,7,Medium
48,40,83,0,61,68,78,8,9,7,High
20,15,75,1,87,60,61,5,14,11,Medium
43,35,81,1,89,89,74,7,9,6,Low
