Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Task_Completion_Rate,On_Time_Delivery_Rate,Overall_Quality_Score,Communication_Level,Is_Punctual,Meeting_Attendance_Rate,Performance_Index,Attendance_Consistency
46,38,82,0,69,55,79,8,12,10,0.8333333333333334,0.79,62.0,0.8,0,82.6086956521739,71.58333333333333,0.41
28,24,85,1,75,82,99,8,11,10,0.9090909090909091,0.99,78.5,0.8,1,85.71428571428571,86.72727272727272,0.925
26,21,80,1,89,67,79,6,13,9,0.6923076923076923,0.79,78.0,0.6,1,80.76923076923077,76.0576923076923,0.9
46,32,69,1,89,72,59,7,12,8,0.6666666666666666,0.59,80.5,0.7,1,69.56521739130434,71.66666666666666,0.845
28,23,82,0,67,75,87,8,12,8,0.6666666666666666,0.87,71.0,0.8,0,82.14285714285714,73.91666666666666,0.41
38,29,76,1,80,76,69,4,11,8,0.7272727272727273,0.69,78.0,0.4,1,76.31578947368422,74.43181818181817,0.88
30,26,86,0,94,86,88,8,11,10,0.9090909090909091,0.88,90.0,0.8,0,86.66666666666667,89.72727272727272,0.43
22,18,81,0,64,88,63,7,10,7,0.7,0.63,76.0,0.7,0,81.81818181818183,71.24999999999999,0.405
32,30,93,1,93,76,96,6,8,7,0.875,0.96,84.5,0.6,1,93.75,88.125,0.9650000000000001
48,34,70,1,85,55,55,8,12,10,0.8333333333333334,0.55,70.0,0.8,1,70.83333333333334,69.58333333333333,0.85
48,47,97,1,84,77,94,6,13,12,0.9230769230769231,0.94,80.5,0.6,1,97.91666666666666,86.82692307692307,0.985
30,18,60,0,63,68,67,4,11,7,0.6363636363636364,0.67,65.5,0.4,0,60.0,65.4090909090909,0.3
22,12,54,1,43,59,48,6,8,4,0.5,0.48,51.0,0.6,1,54.54545454545454,50.0,0.77
37,25,67,0,65,80,66,7,8,5,0.625,0.66,72.5,0.7,0,67.56756756756756,68.37500000000001,0.335
36,20,55,1,45,56,74,5,9,4,0.4444444444444444,0.74,50.5,0.5,1,55.55555555555556,54.861111111111114,0.775
22,21,95,1,99,95,91,9,9,8,0.8888888888888888,0.91,97.0,0.9,1,95.45454545454545,93.47222222222223,0.975
25,22,88,1,97,94,85,9,14,13,0.9285714285714286,0.85,95.5,0.9,1,88.0,92.21428571428572,0.94
27,25,92,0,79,77,78,8,12,11,0.9166666666666666,0.78,78.0,0.8,0,92.5925925925926,81.41666666666667,0.46
34,21,61,1,73,69,68,6,10,8,0.8,0.68,71.0,0.6,1,61.76470588235294,72.5,0.8049999999999999
34,21,61,1,80,62,72,8,13,9,0.6923076923076923,0.72,71.0,0.8,1,61.76470588235294,70.8076923076923,0.8049999999999999
45,35,77,1,73,58,84,4,8,6,0.75,0.84,65.5,0.4,1,77.77777777777779,72.5,0.885
40,35,87,1,77,76,76,9,13,12,0.9230769230769231,0.76,76.5,0.9,1,87.5,80.32692307692308,0.935
38,31,81,0,60,71,68,8,12,10,0.8333333333333334,0.68,65.5,0.8,0,81.57894736842105,70.58333333333334,0.405
41,28,68,1,63,82,77,8,14,9,0.6428571428571429,0.77,72.5,0.8,1,68.29268292682927,71.57142857142857,0.8400000000000001
27,17,62,0,61,89,68,5,9,7,0.7777777777777778,0.68,75.0,0.5,0,62.96296296296296,73.94444444444444,0.31
41,36,87,1,80,95,88,7,8,7,0.875,0.88,87.5,0.7,1,87.8048780487805,87.625,0.935
32,28,87,0,75,89,94,6,10,9,0.9,0.94,82.0,0.6,0,87.5,87.0,0.435
25,13,52,1,64,48,43,2,11,5,0.45454545454545453,0.43,56.0,0.2,1,52.0,50.113636363636374,0.76
40,30,75,0,79,72,55,8,8,6,0.75,0.55,75.5,0.8,0,75.0,70.24999999999999,0.375
48,45,93,1,91,87,73,7,9,8,0.8888888888888888,0.73,89.0,0.7,1,93.75,84.97222222222221,0.9650000000000001
29,22,75,1,87,70,88,6,8,6,0.75,0.88,78.5,0.6,1,75.86206896551724,80.0,0.875
37,28,75,1,64,71,57,4,13,11,0.8461538461538461,0.57,67.5,0.4,1,75.67567567567568,69.15384615384616,0.875
20,10,50,0,46,64,71,3,13,8,0.6153846153846154,0.71,55.0,0.3,0,50.0,60.63461538461539,0.25
36,31,86,1,85,90,84,9,14,12,0.8571428571428571,0.84,87.5,0.9,1,86.11111111111111,86.17857142857143,0.9299999999999999
25,17,68,1,56,77,62,5,8,5,0.625,0.62,66.5,0.5,1,68.0,64.375,0.8400000000000001
22,20,90,1,88,82,92,6,8,7,0.875,0.92,85.0,0.6,1,90.9090909090909,87.375,0.95
44,30,68,1,68,72,87,7,11,9,0.8181818181818182,0.87,70.0,0.7,1,68.18181818181817,77.20454545454545,0.8400000000000001
25,16,64,0,80,85,87,6,10,7,0.7,0.87,82.5,0.6,0,64.0,80.5,0.32
42,18,42,1,70,69,45,1,9,4,0.4444444444444444,0.45,69.5,0.1,1,42.857142857142854,57.111111111111114,0.71
43,40,93,1,84,98,72,7,13,11,0.8461538461538461,0.72,91.0,0.7,1,93.02325581395348,84.65384615384615,0.9650000000000001
36,30,83,0,79,96,84,6,14,13,0.9285714285714286,0.84,87.5,0.6,0,83.33333333333334,87.96428571428572,0.415
46,27,58,1,65,52,71,2,9,5,0.5555555555555556,0.71,58.5,0.2,1,58.69565217391305,60.88888888888888,0.79
35,21,60,1,76,61,88,8,8,5,0.625,0.88,68.5,0.8,1,60.0,71.875,0.8
37,33,89,1,83,84,79,8,8,7,0.875,0.79,83.5,0.8,1,89.1891891891892,83.375,0.9450000000000001
34,32,94,1,97,91,77,8,11,10,0.9090909090909091,0.77,94.0,0.8,1,94.11764705882352,88.97727272727273,0.97
32,23,71,1,73,64,57,6,11,7,0.6363636363636364,0.57,68.5,0.6,1,71.875,64.4090909090909,0.855
44,37,84,1,99,77,90,9,12,11,0.9166666666666666,0.9,88.0,0.9,1,84.0909090909091,89.41666666666667,0.9199999999999999
36,29,80,1,67,83,54,4,8,6,0.75,0.54,75.0,0.4,1,80.55555555555556,69.75,0.9
21,20,95,0,90,99,79,8,13,12,0.9230769230769231,0.79,94.5,0.8,0,95.23809523809523,90.07692307692308,0.475
32,20,62,1,67,79,85,5,13,8,0.6153846153846154,0.85,73.0,0.5,1,62.5,73.13461538461539,0.81
26,11,42,1,48,49,49,5,14,7,0.5,0.49,48.5,0.5,1,42.30769230769231,49.0,0.71
47,35,74,1,68,85,60,8,14,11,0.7857142857142857,0.6,76.5,0.8,1,74.46808510638297,72.89285714285715,0.87
48,37,77,1,60,77,61,5,8,5,0.625,0.61,68.5,0.5,1,77.08333333333334,65.125,0.885
48,30,62,0,76,70,71,8,9,7,0.7777777777777778,0.71,73.0,0.8,0,62.5,73.69444444444444,0.31
31,22,70,1,81,84,77,5,11,7,0.6363636363636364,0.77,82.5,0.5,1,70.96774193548387,76.4090909090909,0.85
41,23,56,0,69,56,49,4,8,5,0.625,0.49,62.5,0.4,0,56.09756097560976,59.12500000000001,0.28
28,20,71,1,72,72,66,7,9,7,0.7777777777777778,0.66,72.0,0.7,1,71.42857142857143,71.94444444444444,0.855
48,26,54,1,60,72,53,4,13,6,0.46153846153846156,0.53,66.0,0.4,1,54.166666666666664,57.78846153846153,0.77
25,22,88,1,83,89,97,8,10,9,0.9,0.97,86.0,0.8,1,88.0,89.75,0.94
46,27,58,1,61,46,46,5,11,4,0.36363636363636365,0.46,53.5,0.5,1,58.69565217391305,47.340909090909086,0.79
33,22,66,0,55,65,86,7,13,10,0.7692307692307693,0.86,60.0,0.7,0,66.66666666666666,70.73076923076923,0.33
41,38,92,1,76,80,86,6,14,13,0.9285714285714286,0.86,78.0,0.6,1,92.6829268292683,83.71428571428571,0.96
48,33,68,1,66,72,75,4,12,10,0.8333333333333334,0.75,69.0,0.4,1,68.75,74.08333333333333,0.8400000000000001
38,16,42,1,64,56,48,3,11,5,0.45454545454545453,0.48,60.0,0.3,1,42.10526315789473,53.36363636363637,0.71
32,20,62,1,51,58,44,1,9,5,0.5555555555555556,0.44,54.5,0.1,1,62.5,52.13888888888889,0.81
48,45,93,1,99,86,74,8,9,8,0.8888888888888888,0.74,92.5,0.8,1,93.75,86.97222222222223,0.9650000000000001
44,40,90,0,92,78,74,9,9,8,0.8888888888888888,0.74,85.0,0.9,0,90.9090909090909,83.22222222222221,0.45
37,24,64,1,64,70,77,7,10,7,0.7,0.77,67.0,0.7,1,64.86486486486487,70.25,0.8200000000000001
46,29,63,1,65,83,71,4,11,8,0.7272727272727273,0.71,74.0,0.4,1,63.04347826086957,72.93181818181817,0.815
30,28,93,0,94,75,78,6,8,7,0.875,0.78,84.5,0.6,0,93.33333333333333,83.625,0.465
23,21,91,1,98,75,74,6,10,9,0.9,0.74,86.5,0.6,1,91.30434782608695,84.25,0.9550000000000001
35,30,85,1,78,87,73,9,13,12,0.9230769230769231,0.73,82.5,0.9,1,85.71428571428571,82.57692307692307,0.925
35,32,91,0,97,93,92,8,10,9,0.9,0.92,95.0,0.8,0,91.42857142857143,93.0,0.455
21,15,71,0,71,62,76,6,14,9,0.6428571428571429,0.76,66.5,0.6,0,71.42857142857143,68.32142857142858,0.355
28,25,89,0,96,98,73,8,8,7,0.875,0.73,97.0,0.8,0,89.28571428571429,88.625,0.445
20,10,50,0,55,62,48,5,8,3,0.375,0.48,58.5,0.5,0,50.0,50.625,0.25
33,15,45,1,52,74,55,4,9,4,0.4444444444444444,0.55,63.0,0.4,1,45.45454545454545,56.36111111111111,0.725
43,37,86,1,79,91,93,9,14,13,0.9285714285714286,0.93,85.0,0.9,1,86.04651162790698,88.96428571428572,0.9299999999999999
47,42,89,1,94,87,96,6,9,8,0.8888888888888888,0.96,90.5,0.6,1,89.36170212765957,91.47222222222223,0.9450000000000001
23,21,91,1,80,88,95,7,12,11,0.9166666666666666,0.95,84.0,0.7,1,91.30434782608695,88.66666666666667,0.9550000000000001
41,23,56,0,65,58,48,1,10,5,0.5,0.48,61.5,0.1,0,56.09756097560976,55.25,0.28
40,39,97,1,82,79,79,8,8,7,0.875,0.79,80.5,0.8,1,97.5,81.875,0.985
42,37,88,0,85,85,72,6,12,11,0.9166666666666666,0.72,85.0,0.6,0,88.09523809523809,83.41666666666667,0.44
35,29,82,1,66,78,82,5,9,6,0.6666666666666666,0.82,72.0,0.5,1,82.85714285714286,73.16666666666666,0.9099999999999999
31,28,90,0,77,93,96,8,14,13,0.9285714285714286,0.96,85.0,0.8,0,90.32258064516128,89.71428571428572,0.45
20,12,60,1,68,62,87,5,9,7,0.7777777777777778,0.87,65.0,0.5,1,60.0,73.69444444444446,0.8
38,16,42,1,41,59,69,3,9,4,0.4444444444444444,0.69,50.0,0.3,1,42.10526315789473,53.3611111111111,0.71
33,30,90,1,93,98,73,7,9,8,0.8888888888888888,0.73,95.5,0.7,1,90.9090909090909,88.22222222222223,0.95
31,28,90,0,99,99,92,6,8,7,0.875,0.92,99.0,0.6,0,90.32258064516128,94.375,0.45
42,37,88,1,99,85,91,9,10,9,0.9,0.91,92.0,0.9,1,88.09523809523809,91.25,0.94
23,19,82,1,62,56,84,6,8,5,0.625,0.84,59.0,0.6,1,82.6086956521739,66.125,0.9099999999999999
33,21,63,1,60,73,54,2,10,4,0.4,0.54,66.5,0.2,1,63.63636363636363,56.75,0.815
32,20,62,0,60,69,62,5,8,5,0.625,0.62,64.5,0.5,0,62.5,63.375,0.31
47,36,76,1,73,77,71,8,10,7,0.7,0.71,75.0,0.8,1,76.59574468085107,72.75,0.88
26,22,84,0,84,82,71,9,13,12,0.9230769230769231,0.71,83.0,0.9,0,84.61538461538461,82.32692307692308,0.42
30,25,83,1,91,77,98,9,9,8,0.8888888888888888,0.98,84.0,0.9,1,83.33333333333334,88.72222222222223,0.915
26,23,88,0,94,79,74,6,11,10,0.9090909090909091,0.74,86.5,0.6,0,88.46153846153845,84.47727272727272,0.44
21,20,95,1,82,82,75,9,10,9,0.9,0.75,82.0,0.9,1,95.23809523809523,82.25,0.975
22,21,95,0,92,95,99,8,11,10,0.9090909090909091,0.99,93.5,0.8,0,95.45454545454545,94.22727272727273,0.475
46,28,60,1,55,64,61,1,14,7,0.5,0.61,59.5,0.1,1,60.86956521739131,57.49999999999999,0.8
46,30,65,1,65,55,50,4,13,10,0.7692307692307693,0.5,60.0,0.4,1,65.21739130434783,61.73076923076923,0.825
44,33,75,1,73,57,74,7,11,8,0.7272727272727273,0.74,65.0,0.7,1,75.0,69.18181818181819,0.875
26,19,73,1,56,83,61,8,11,7,0.6363636363636364,0.61,69.5,0.8,1,73.07692307692307,65.9090909090909,0.865
23,20,86,1,75,88,80,7,14,13,0.9285714285714286,0.8,81.5,0.7,1,86.95652173913044,83.96428571428571,0.9299999999999999
44,29,65,1,55,78,69,5,14,11,0.7857142857142857,0.69,66.5,0.5,1,65.9090909090909,70.14285714285714,0.825
41,34,82,1,86,93,91,7,14,13,0.9285714285714286,0.91,89.5,0.7,1,82.92682926829268,90.71428571428572,0.9099999999999999
32,28,87,1,85,85,94,8,14,13,0.9285714285714286,0.94,85.0,0.8,1,87.5,89.21428571428571,0.935
34,21,61,1,48,61,40,4,14,8,0.5714285714285714,0.4,54.5,0.4,1,61.76470588235294,51.535714285714285,0.8049999999999999
34,24,70,0,60,83,88,4,10,7,0.7,0.88,71.5,0.4,0,70.58823529411765,75.25,0.35
29,28,96,0,86,79,85,7,13,12,0.9230769230769231,0.85,82.5,0.7,0,96.55172413793103,85.57692307692307,0.48
26,16,61,0,63,56,76,8,10,7,0.7,0.76,59.5,0.8,0,61.53846153846154,66.25,0.305
33,28,84,1,93,83,80,8,13,12,0.9230769230769231,0.8,88.0,0.8,1,84.84848484848484,87.07692307692308,0.9199999999999999
31,30,96,0,87,82,77,6,14,12,0.8571428571428571,0.77,84.5,0.6,0,96.7741935483871,82.92857142857143,0.48
30,28,93,1,89,88,86,6,11,10,0.9090909090909091,0.86,88.5,0.6,1,93.33333333333333,88.47727272727272,0.9650000000000001
43,32,74,1,72,76,70,4,9,6,0.6666666666666666,0.7,74.0,0.4,1,74.4186046511628,71.16666666666667,0.87
49,45,91,1,95,97,76,8,14,13,0.9285714285714286,0.76,96.0,0.8,1,91.83673469387756,90.21428571428571,0.9550000000000001
41,38,92,1,79,98,87,8,13,12,0.9230769230769231,0.87,88.5,0.8,1,92.6829268292683,89.07692307692308,0.96
42,32,76,0,83,67,87,4,8,5,0.625,0.87,75.0,0.4,0,76.19047619047619,74.875,0.38
30,28,93,1,86,93,94,8,10,9,0.9,0.94,89.5,0.8,1,93.33333333333333,90.75,0.9650000000000001
22,15,68,1,66,68,53,6,9,7,0.7777777777777778,0.53,67.0,0.6,1,68.18181818181817,66.19444444444444,0.8400000000000001
31,17,54,1,44,46,52,3,14,7,0.5,0.52,45.0,0.3,1,54.83870967741935,48.0,0.77
26,23,88,1,77,90,81,7,11,10,0.9090909090909091,0.81,83.5,0.7,1,88.46153846153845,84.72727272727273,0.94
41,32,78,0,76,74,63,7,9,6,0.6666666666666666,0.63,75.0,0.7,0,78.04878048780488,69.91666666666666,0.39
45,28,62,0,50,50,61,1,11,4,0.36363636363636365,0.61,50.0,0.1,0,62.22222222222222,49.34090909090909,0.31
42,37,88,1,76,76,79,9,10,9,0.9,0.79,76.0,0.9,1,88.09523809523809,80.25,0.94
45,40,88,0,87,85,96,8,11,10,0.9090909090909091,0.96,86.0,0.8,0,88.88888888888889,89.72727272727272,0.44
49,44,89,0,93,87,71,6,12,11,0.9166666666666666,0.71,90.0,0.6,0,89.79591836734694,85.66666666666667,0.445
21,19,90,1,77,75,72,9,8,7,0.875,0.72,76.0,0.9,1,90.47619047619048,77.875,0.95
42,33,78,1,65,86,54,5,8,6,0.75,0.54,75.5,0.5,1,78.57142857142857,70.0,0.89
31,28,90,0,98,96,73,7,8,7,0.875,0.73,97.0,0.7,0,90.32258064516128,88.625,0.45
48,45,93,1,84,87,77,7,9,8,0.8888888888888888,0.77,85.5,0.7,1,93.75,84.22222222222221,0.9650000000000001
22,15,68,1,58,86,56,6,9,6,0.6666666666666666,0.56,72.0,0.6,1,68.18181818181817,66.66666666666666,0.8400000000000001
49,34,69,1,56,89,75,5,9,6,0.6666666666666666,0.75,72.5,0.5,1,69.38775510204081,71.66666666666667,0.845
36,31,86,1,77,83,86,9,10,9,0.9,0.86,80.0,0.9,1,86.11111111111111,84.0,0.9299999999999999
39,29,74,1,58,89,55,7,11,8,0.7272727272727273,0.55,73.5,0.7,1,74.35897435897436,68.68181818181817,0.87
32,29,90,1,93,91,91,9,9,8,0.8888888888888888,0.91,92.0,0.9,1,90.625,90.97222222222223,0.95
47,29,61,1,74,72,73,6,12,8,0.6666666666666666,0.73,73.0,0.6,1,61.702127659574465,71.41666666666666,0.8049999999999999
42,27,64,1,59,80,72,7,14,12,0.8571428571428571,0.72,69.5,0.7,1,64.28571428571429,74.17857142857143,0.8200000000000001
36,21,58,1,48,64,65,4,11,5,0.45454545454545453,0.65,56.0,0.4,1,58.333333333333336,55.61363636363637,0.79
21,19,90,1,88,80,70,8,8,7,0.875,0.7,84.0,0.8,1,90.47619047619048,81.375,0.95
40,29,72,1,64,76,57,7,9,6,0.6666666666666666,0.57,70.0,0.7,1,72.5,65.91666666666666,0.86
45,31,68,0,59,87,67,5,13,9,0.6923076923076923,0.67,73.0,0.5,0,68.88888888888889,70.5576923076923,0.34
27,18,66,1,79,79,80,5,11,7,0.6363636363636364,0.8,79.0,0.5,1,66.66666666666666,75.40909090909092,0.8300000000000001
41,36,87,1,85,83,76,8,10,9,0.9,0.76,84.0,0.8,1,87.8048780487805,83.5,0.935
21,20,95,1,96,75,96,6,12,11,0.9166666666666666,0.96,85.5,0.6,1,95.23809523809523,89.66666666666666,0.975
24,14,58,0,81,70,56,6,10,7,0.7,0.56,75.5,0.6,0,58.333333333333336,69.25,0.29
38,35,92,0,75,91,99,7,8,7,0.875,0.99,83.0,0.7,0,92.10526315789474,88.12500000000001,0.46
38,32,84,1,81,91,96,6,10,9,0.9,0.96,86.0,0.6,1,84.21052631578947,89.5,0.9199999999999999
29,17,58,1,72,69,61,5,9,7,0.7777777777777778,0.61,70.5,0.5,1,58.620689655172406,69.94444444444444,0.79
30,25,83,0,64,63,54,7,10,8,0.8,0.54,63.5,0.7,0,83.33333333333334,65.25000000000001,0.415
29,27,93,1,80,78,81,7,12,11,0.9166666666666666,0.81,79.0,0.7,1,93.10344827586206,82.66666666666667,0.9650000000000001
20,15,75,1,58,75,75,8,14,11,0.7857142857142857,0.75,66.5,0.8,1,75.0,71.64285714285714,0.875
24,17,70,0,64,72,65,7,13,9,0.6923076923076923,0.65,68.0,0.7,0,70.83333333333334,67.55769230769229,0.35
49,20,40,1,59,47,43,4,14,8,0.5714285714285714,0.43,53.0,0.4,1,40.816326530612244,51.535714285714285,0.7
37,23,62,1,79,85,53,4,13,10,0.7692307692307693,0.53,82.0,0.4,1,62.16216216216216,73.48076923076923,0.81
33,22,66,0,66,70,88,4,8,5,0.625,0.88,68.0,0.4,0,66.66666666666666,71.625,0.33
43,26,60,0,83,72,52,5,12,10,0.8333333333333334,0.52,77.5,0.5,0,60.46511627906976,72.58333333333333,0.3
24,23,95,0,75,92,87,7,13,12,0.9230769230769231,0.87,83.5,0.7,0,95.83333333333334,86.57692307692308,0.475
40,37,92,1,75,99,81,7,12,10,0.8333333333333334,0.81,87.0,0.7,1,92.5,84.58333333333333,0.96
32,26,81,0,55,63,86,4,14,12,0.8571428571428571,0.86,59.0,0.4,0,81.25,72.42857142857143,0.405
27,18,66,1,55,63,84,6,12,8,0.6666666666666666,0.84,59.0,0.6,1,66.66666666666666,67.16666666666666,0.8300000000000001
28,14,50,1,51,60,52,4,12,4,0.3333333333333333,0.52,55.5,0.4,1,50.0,49.08333333333333,0.75
48,22,45,0,56,70,55,4,8,3,0.375,0.55,63.0,0.4,0,45.83333333333333,54.625,0.225
22,20,90,1,78,79,80,7,8,7,0.875,0.8,78.5,0.7,1,90.9090909090909,81.125,0.95
23,18,78,1,89,64,87,7,14,9,0.6428571428571429,0.87,76.5,0.7,1,78.26086956521739,76.07142857142858,0.89
42,22,52,1,58,48,69,4,8,3,0.375,0.69,53.0,0.4,1,52.38095238095239,53.125,0.76
23,19,82,1,87,86,75,9,12,11,0.9166666666666666,0.75,86.5,0.9,1,82.6086956521739,84.91666666666666,0.9099999999999999
24,23,95,1,98,87,71,6,12,11,0.9166666666666666,0.71,92.5,0.6,1,95.83333333333334,86.91666666666666,0.975
31,15,48,1,69,60,64,3,10,5,0.5,0.64,64.5,0.3,1,48.38709677419355,60.75000000000001,0.74
20,13,65,1,65,74,89,8,8,5,0.625,0.89,69.5,0.8,1,65.0,72.625,0.825
36,24,66,1,66,59,85,7,8,5,0.625,0.85,62.5,0.7,1,66.66666666666666,68.125,0.8300000000000001
29,18,62,0,76,68,63,8,14,12,0.8571428571428571,0.63,72.0,0.8,0,62.06896551724138,73.17857142857143,0.31
39,26,66,1,69,78,71,6,13,10,0.7692307692307693,0.71,73.5,0.6,1,66.66666666666666,73.73076923076923,0.8300000000000001
23,22,95,0,92,78,70,8,11,10,0.9090909090909091,0.7,85.0,0.8,0,95.65217391304348,82.72727272727273,0.475
25,22,88,1,80,89,94,6,13,11,0.8461538461538461,0.94,84.5,0.6,1,88.0,86.90384615384616,0.94
24,11,45,1,53,49,42,5,14,6,0.42857142857142855,0.42,51.0,0.5,1,45.83333333333333,46.714285714285715,0.725
20,13,65,1,76,80,67,4,9,7,0.7777777777777778,0.67,78.0,0.4,1,65.0,75.19444444444444,0.825
39,33,84,1,78,78,93,6,10,9,0.9,0.93,78.0,0.6,1,84.61538461538461,84.75,0.9199999999999999
21,15,71,1,59,79,79,6,14,9,0.6428571428571429,0.79,69.0,0.6,1,71.42857142857143,70.32142857142857,0.855
46,40,86,1,99,76,92,9,13,12,0.9230769230769231,0.92,87.5,0.9,1,86.95652173913044,89.82692307692308,0.9299999999999999
43,32,74,0,68,80,68,6,9,7,0.7777777777777778,0.68,74.0,0.6,0,74.4186046511628,73.44444444444444,0.37
49,48,97,0,88,90,78,9,11,10,0.9090909090909091,0.78,89.0,0.9,0,97.95918367346938,86.72727272727272,0.485
20,15,75,1,59,86,57,6,10,7,0.7,0.57,72.5,0.6,1,75.0,68.0,0.875
46,24,52,0,41,64,68,3,10,5,0.5,0.68,52.5,0.3,0,52.17391304347826,55.75,0.26
23,15,65,1,62,55,72,7,13,11,0.8461538461538461,0.72,58.5,0.7,1,65.21739130434783,68.40384615384616,0.825
27,24,88,0,89,81,93,8,11,10,0.9090909090909091,0.93,85.0,0.8,0,88.88888888888889,88.47727272727273,0.44
30,14,46,0,61,48,69,4,12,6,0.5,0.69,54.5,0.4,0,46.666666666666664,56.99999999999999,0.23
29,18,62,1,76,83,72,8,9,7,0.7777777777777778,0.72,79.5,0.8,1,62.06896551724138,77.19444444444443,0.81
46,45,97,1,96,96,81,9,13,12,0.9230769230769231,0.81,96.0,0.9,1,97.82608695652173,91.32692307692308,0.985
34,29,85,1,77,96,97,6,10,9,0.9,0.97,86.5,0.6,1,85.29411764705883,89.99999999999999,0.925
21,17,80,1,77,76,71,4,11,9,0.8181818181818182,0.71,76.5,0.4,1,80.95238095238095,76.45454545454545,0.9
49,47,95,1,94,81,79,6,12,11,0.9166666666666666,0.79,87.5,0.6,1,95.91836734693877,86.41666666666666,0.975
25,14,56,1,42,56,53,6,14,6,0.42857142857142855,0.53,49.0,0.6,1,56.00000000000001,48.464285714285715,0.78
24,14,58,1,69,85,55,6,12,8,0.6666666666666666,0.55,77.0,0.6,1,58.333333333333336,68.91666666666667,0.79
23,21,91,1,98,95,74,9,8,7,0.875,0.74,96.5,0.9,1,91.30434782608695,88.625,0.9550000000000001
38,26,68,0,57,76,78,6,12,9,0.75,0.78,66.5,0.6,0,68.42105263157895,71.50000000000001,0.34
37,15,40,1,46,71,42,3,11,5,0.45454545454545453,0.42,58.5,0.3,1,40.54054054054054,51.11363636363636,0.7
25,15,60,0,88,70,53,8,14,12,0.8571428571428571,0.53,79.0,0.8,0,60.0,74.17857142857143,0.3
35,14,40,1,56,72,52,1,14,8,0.5714285714285714,0.52,64.0,0.1,1,40.0,59.285714285714285,0.7
22,17,77,0,70,82,52,6,13,9,0.6923076923076923,0.52,76.0,0.6,0,77.27272727272727,68.3076923076923,0.385
30,26,86,1,95,83,80,6,8,7,0.875,0.8,89.0,0.6,1,86.66666666666667,86.375,0.9299999999999999
45,44,97,1,89,86,94,8,11,10,0.9090909090909091,0.94,87.5,0.8,1,97.77777777777777,89.97727272727273,0.985
26,24,92,0,97,90,92,7,9,8,0.8888888888888888,0.92,93.5,0.7,0,92.3076923076923,91.97222222222223,0.46
30,25,83,1,96,82,70,8,10,9,0.9,0.7,89.0,0.8,1,83.33333333333334,84.5,0.915
43,41,95,1,97,83,77,8,8,7,0.875,0.77,90.0,0.8,1,95.34883720930233,86.125,0.975
28,21,75,1,59,70,69,7,11,7,0.6363636363636364,0.69,64.5,0.7,1,75.0,65.4090909090909,0.875
32,23,71,0,64,66,88,7,8,6,0.75,0.88,65.0,0.7,0,71.875,73.25,0.355
45,21,46,1,63,60,54,2,8,3,0.375,0.54,61.5,0.2,1,46.666666666666664,53.625,0.73
25,21,84,1,79,83,91,7,9,8,0.8888888888888888,0.91,81.0,0.7,1,84.0,85.47222222222223,0.9199999999999999
48,29,60,1,71,51,66,3,14,8,0.5714285714285714,0.66,61.0,0.3,1,60.416666666666664,61.285714285714285,0.8
22,12,54,1,42,64,48,4,9,4,0.4444444444444444,0.48,53.0,0.4,1,54.54545454545454,49.611111111111114,0.77
28,24,85,0,79,89,80,7,8,7,0.875,0.8,84.0,0.7,0,85.71428571428571,83.87500000000001,0.425
22,20,90,0,92,90,98,6,8,7,0.875,0.98,91.0,0.6,0,90.9090909090909,91.875,0.45
21,12,57,1,79,60,76,8,11,9,0.8181818181818182,0.76,69.5,0.8,1,57.14285714285714,74.20454545454547,0.7849999999999999
44,21,47,1,69,49,57,1,10,4,0.4,0.57,59.0,0.1,1,47.72727272727273,53.75,0.735
46,28,60,1,77,71,79,8,10,7,0.7,0.79,74.0,0.8,1,60.86956521739131,74.25,0.8
33,22,66,1,73,88,71,8,10,6,0.6,0.71,80.5,0.8,1,66.66666666666666,73.0,0.8300000000000001
44,37,84,0,92,98,95,9,14,13,0.9285714285714286,0.95,95.0,0.9,0,84.0909090909091,94.46428571428571,0.42
25,15,60,0,42,52,60,5,13,6,0.46153846153846156,0.6,47.0,0.5,0,60.0,50.03846153846154,0.3
49,31,63,1,78,73,56,7,12,9,0.75,0.56,75.5,0.7,1,63.26530612244898,70.5,0.815
44,43,97,0,90,84,76,9,9,8,0.8888888888888888,0.76,87.0,0.9,0,97.72727272727273,84.72222222222221,0.485
26,16,61,1,55,77,58,6,13,9,0.6923076923076923,0.58,66.0,0.6,1,61.53846153846154,64.8076923076923,0.8049999999999999
23,21,91,1,92,94,96,9,12,11,0.9166666666666666,0.96,93.0,0.9,1,91.30434782608695,93.41666666666666,0.9550000000000001
43,32,74,0,73,68,69,5,13,11,0.8461538461538461,0.69,70.5,0.5,0,74.4186046511628,73.65384615384616,0.37
40,34,85,1,94,82,91,9,13,12,0.9230769230769231,0.91,88.0,0.9,1,85.0,89.82692307692308,0.925
42,24,57,1,49,53,58,3,12,6,0.5,0.58,51.0,0.3,1,57.14285714285714,52.5,0.7849999999999999
45,18,40,0,59,52,58,2,13,6,0.46153846153846156,0.58,55.5,0.2,0,40.0,53.78846153846154,0.2
25,13,52,1,59,49,54,1,13,7,0.5384615384615384,0.54,54.0,0.1,1,52.0,53.96153846153846,0.76
