Meetings_Scheduled,Meetings_Attended,Attendance,Punctuality,Sprint_Completion,Task_Quality,On_Time_Delivery,Communication,Tasks_Assigned,Tasks_Completed,Performance
31,25,80,0,88,67,50,5,11,9,Medium
49,31,63,1,68,82,58,7,12,9,Medium
43,26,60,0,77,59,86,4,10,7,Medium
40,38,95,1,77,98,97,6,12,11,High
29,28,96,1,97,80,83,8,9,8,High
23,11,47,1,60,55,56,6,12,7,Low
24,22,91,0,82,96,89,7,10,9,High
47,21,44,1,73,58,52,1,8,4,Low
33,26,78,0,66,76,51,6,14,11,Medium
26,23,88,0,81,78,74,7,9,8,High
48,28,58,0,65,51,70,1,11,6,Low
43,25,58,1,60,57,41,1,11,5,Low
20,12,60,1,76,73,83,4,12,10,Medium
23,16,69,0,89,61,65,6,9,7,Medium
43,32,74,0,73,68,69,5,13,11,Medium
24,22,91,1,98,77,91,7,13,11,High
24,10,41,1,63,52,48,4,13,5,Low
47,38,80,1,77,69,81,7,10,7,Medium
21,17,80,1,63,58,57,8,12,10,Medium
45,44,97,1,75,91,87,7,11,10,High
37,17,45,1,71,54,65,3,11,4,Low
43,34,79,0,68,56,55,7,9,6,Medium
37,23,62,0,47,53,46,2,10,5,Low
44,38,86,1,83,95,73,7,12,11,High
27,11,40,0,62,47,50,5,14,8,Low
37,29,78,1,67,87,69,7,10,8,Medium
30,19,63,0,89,69,60,5,8,6,Medium
24,17,70,1,87,73,56,6,10,7,Medium
41,35,85,0,86,76,96,6,14,13,High
35,23,65,0,57,79,59,8,11,8,Medium
34,23,67,1,73,58,63,5,14,9,Medium
40,31,77,1,57,63,86,8,8,6,Medium
46,19,41,1,74,47,60,2,13,6,Low
26,24,92,1,83,78,76,8,14,13,High
33,20,60,1,88,86,54,4,14,10,Medium
39,21,53,0,51,54,40,1,12,5,Low
21,18,85,1,94,92,89,9,14,13,High
32,13,40,1,58,63,48,5,13,6,Low
47,32,68,0,58,70,57,6,13,9,Medium
32,24,75,1,76,68,53,8,11,7,Medium
37,35,94,1,94,89,76,6,11,10,High
49,41,83,1,73,75,61,8,10,8,Medium
38,33,86,0,85,91,78,6,10,9,High
21,12,57,1,59,71,69,4,8,4,Low
43,32,74,1,55,55,59,7,12,9,Medium
47,46,97,1,94,78,94,6,12,11,High
22,18,81,0,82,65,77,5,8,5,Medium
37,23,62,1,86,89,68,4,8,6,Medium
29,23,79,1,63,72,50,8,9,6,Medium
20,12,60,0,71,72,54,7,12,8,Medium
47,20,42,0,59,52,71,2,13,7,Low
38,15,39,0,72,49,59,2,11,5,Low
24,13,54,0,49,66,47,3,11,5,Low
28,17,60,1,46,53,46,5,10,4,Low
28,13,46,1,57,56,68,4,10,4,Low
41,36,87,1,85,83,76,8,10,9,High
35,17,48,1,70,71,49,2,12,6,Low
43,25,58,1,48,50,58,1,9,5,Low
38,21,55,1,50,61,52,1,9,5,Low
37,24,64,1,61,64,51,4,9,7,Medium
47,28,59,1,89,59,81,5,10,7,Medium
46,19,41,1,67,61,40,2,13,6,Low
43,39,90,1,85,98,76,9,12,11,High
42,41,97,1,89,78,80,6,10,9,High
33,32,96,0,87,95,76,9,10,9,High
49,48,97,0,89,95,89,6,8,7,High
20,18,90,0,77,87,76,9,14,13,High
38,32,84,1,86,95,71,7,10,9,High
26,25,96,1,81,78,74,9,8,7,High
32,20,62,1,67,79,85,5,13,8,Medium
25,15,60,0,45,68,53,1,13,6,Low
20,11,55,1,40,69,54,4,13,7,Low
36,27,75,1,71,69,63,4,12,9,Medium
29,12,41,1,43,52,40,5,12,6,Low
36,21,58,0,59,58,54,5,12,6,Low
39,18,46,1,64,72,41,4,14,6,Low
44,24,54,1,49,60,59,3,8,5,Low
30,24,80,1,69,58,86,4,11,8,Medium
34,24,70,0,85,73,85,6,12,9,Medium
48,41,85,1,94,80,91,7,11,10,High
35,33,94,1,79,88,87,9,8,7,High
37,32,86,0,94,77,70,6,8,7,High
27,18,66,0,73,61,58,4,10,8,Medium
33,23,69,1,67,83,70,4,14,11,Medium
49,45,91,1,98,92,92,9,14,13,High
34,23,67,1,80,75,56,5,13,11,Medium
21,11,52,0,51,62,74,2,11,6,Low
49,37,75,0,55,65,64,8,13,11,Medium
31,17,54,1,69,51,43,1,9,4,Low
27,23,85,1,81,80,83,8,12,11,High
49,24,48,1,71,60,59,4,8,4,Low
36,35,97,1,87,86,96,6,10,9,High
40,24,60,0,86,81,66,4,13,11,Medium
27,15,55,0,52,50,46,5,12,7,Low
44,18,40,0,47,71,47,2,9,3,Low
43,28,65,0,68,86,75,7,9,7,Medium
33,23,69,1,67,67,82,8,10,7,Medium
29,16,55,0,40,63,44,5,8,4,Low
48,42,87,1,94,97,93,6,10,9,High
34,13,38,0,54,57,65,6,13,6,Low
24,21,87,1,96,75,70,7,10,9,High
23,22,95,1,81,78,73,9,14,13,High
42,35,83,1,57,72,65,6,12,7,Medium
24,19,79,1,81,57,87,5,12,10,Medium
30,19,63,1,64,57,61,8,13,9,Medium
26,17,65,1,79,56,70,5,13,9,Medium
45,33,73,1,78,61,71,8,10,8,Medium
38,36,94,1,97,83,91,7,9,8,High
31,24,77,1,73,89,84,8,10,7,Medium
49,31,63,1,66,66,71,4,10,7,Medium
36,24,66,1,58,84,52,6,9,6,Medium
37,25,67,0,65,80,66,7,8,5,Medium
47,39,82,0,58,66,77,6,8,7,Medium
39,38,97,0,91,89,97,7,10,9,High
23,11,47,1,64,49,55,4,11,6,Low
20,11,55,1,53,54,61,6,8,3,Low
36,17,47,1,68,45,72,1,11,5,Low
47,29,61,0,64,74,78,6,11,8,Medium
44,21,47,1,60,51,59,5,9,5,Low
49,31,63,1,72,60,84,7,12,10,Medium
44,39,88,1,86,85,94,9,9,8,High
43,18,41,1,62,49,66,1,11,6,Low
40,17,42,1,52,52,74,6,14,6,Low
29,25,86,1,84,85,74,6,9,8,High
40,23,57,1,52,73,48,6,12,5,Low
44,35,79,0,59,68,52,4,14,10,Medium
34,23,67,1,65,89,61,4,12,9,Medium
25,13,52,1,60,49,42,6,8,4,Low
38,29,76,1,89,68,79,5,14,11,Medium
47,19,40,0,59,53,70,5,12,5,Low
33,15,45,1,47,57,59,1,10,5,Low
30,14,46,0,51,46,57,1,9,3,Low
37,34,91,1,95,82,73,9,11,10,High
34,14,41,1,46,55,42,5,13,6,Low
25,22,88,1,96,86,79,7,9,8,High
23,15,65,1,60,84,77,5,14,10,Medium
45,28,62,0,83,59,69,5,11,8,Medium
20,18,90,0,77,96,80,9,11,10,High
24,17,70,1,86,61,78,6,10,8,Medium
46,26,56,0,46,73,71,3,9,4,Low
33,31,93,1,95,75,81,8,12,11,High
30,26,86,1,94,99,89,6,9,8,High
22,18,81,1,79,69,52,7,10,7,Medium
34,24,70,1,73,83,88,5,12,9,Medium
30,16,53,0,57,56,56,6,13,5,Low
23,18,78,1,71,69,82,6,9,7,Medium
46,41,89,1,84,87,71,6,8,7,High
46,30,65,1,67,83,87,6,12,9,Medium
26,13,50,1,49,64,53,2,8,4,Low
38,15,39,0,41,69,45,1,10,5,Low
23,20,86,1,98,97,74,6,13,12,High
48,42,87,1,77,79,92,9,8,7,High
24,20,83,1,74,77,81,8,11,9,Medium
25,23,92,0,80,79,91,6,8,7,High
27,23,85,1,75,93,92,8,8,7,High
48,36,75,0,63,62,69,6,12,9,Medium
24,20,83,1,82,97,99,9,9,8,High
42,30,71,1,67,86,59,4,14,11,Medium
42,39,92,1,78,97,90,8,12,11,High
47,41,87,0,78,94,95,8,8,7,High
21,14,66,1,59,72,68,6,12,10,Medium
21,11,52,1,62,64,43,2,11,5,Low
22,14,63,1,78,68,56,8,10,8,Medium
29,12,41,0,60,45,48,1,10,4,Low
31,16,51,1,49,59,48,6,12,6,Low
42,18,42,1,66,67,45,2,9,5,Low
30,21,70,1,63,75,89,6,14,9,Medium
26,16,61,0,83,86,57,5,14,11,Medium
49,33,67,1,80,76,56,5,11,9,Medium
31,29,93,1,99,88,88,8,10,9,High
48,43,89,1,89,90,72,8,11,10,High
42,19,45,1,42,53,54,5,10,4,Low
30,28,93,1,86,93,94,8,10,9,High
22,9,40,1,51,71,45,6,10,6,Low
28,21,75,1,66,70,59,4,9,6,Medium
30,27,90,1,90,77,79,8,13,12,High
48,47,97,1,88,77,78,6,14,13,High
26,23,88,1,91,82,87,6,13,12,High
47,33,70,1,70,60,58,6,13,9,Medium
49,38,77,1,76,71,64,4,9,6,Medium
21,20,95,1,83,80,72,7,10,9,High
38,36,94,0,83,95,78,9,12,11,High
48,28,58,0,47,55,55,1,9,3,Low
26,17,65,1,86,72,54,5,13,10,Medium
28,16,57,0,79,86,84,5,13,11,Medium
29,26,89,1,77,99,91,6,10,9,High
49,35,71,1,76,80,58,4,13,10,Medium
41,19,46,0,68,57,63,4,14,5,Low
44,41,93,0,76,79,92,7,11,10,High
24,17,70,1,69,65,83,8,9,6,Medium
35,27,77,1,60,74,62,7,10,7,Medium
46,45,97,0,92,78,91,7,13,12,High
34,29,85,0,98,81,77,7,9,8,High
46,29,63,1,55,61,53,4,9,7,Medium
41,39,95,1,76,83,75,6,11,10,High
32,19,59,1,55,66,61,4,14,6,Low
40,16,40,1,50,47,62,1,8,4,Low
25,10,40,1,73,54,41,1,11,5,Medium
23,12,52,0,56,71,66,3,8,3,Low
38,35,92,1,84,91,76,8,11,10,High
33,26,78,1,62,55,57,5,9,6,Medium
47,21,44,1,62,53,44,2,14,8,Low
23,20,86,0,76,86,88,7,12,11,High
36,16,44,0,43,50,46,1,11,4,Low
31,14,45,0,54,69,46,5,12,7,Low
26,20,76,0,59,72,68,5,13,11,Medium
22,20,90,1,77,79,93,9,11,10,High
45,22,48,1,47,62,70,1,13,5,Low
39,32,82,1,79,59,60,6,8,5,Medium
36,15,41,1,42,58,43,1,10,4,Low
26,21,80,1,72,78,55,6,14,10,Medium
28,27,96,1,84,86,73,6,11,10,High
29,25,86,1,78,93,86,6,10,9,High
48,42,87,1,95,80,80,7,12,11,High
37,23,62,0,68,88,88,7,10,8,High
22,18,81,1,93,78,70,8,14,12,High
46,20,43,1,46,60,45,5,11,6,Low
43,24,55,0,49,60,47,3,11,6,Low
43,28,65,0,72,75,61,6,10,7,Medium
42,40,95,1,76,79,86,9,11,10,High
22,13,59,1,80,57,63,8,10,7,Medium
44,41,93,1,91,97,95,6,14,13,High
26,19,73,1,56,83,61,8,11,7,Medium
33,13,39,1,44,54,65,4,13,7,Low
32,30,93,1,92,82,79,7,10,9,High
46,37,80,1,69,81,66,5,11,7,Medium
47,20,42,1,53,56,44,2,10,6,Low
31,23,74,1,59,73,51,6,8,5,Medium
31,20,64,1,58,78,83,4,13,9,Medium
27,25,92,1,92,77,95,6,10,9,High
33,30,90,1,93,98,73,7,9,8,High
47,34,72,1,72,69,63,4,13,11,Medium
26,25,96,0,96,82,74,7,13,12,High
25,17,68,0,70,56,57,4,12,9,Medium
32,20,62,0,70,64,54,4,10,7,Medium
37,34,91,1,90,97,80,8,13,12,High
39,27,69,0,78,71,58,4,10,7,Medium
35,21,60,1,45,49,67,5,8,4,Low
27,17,62,1,59,84,78,7,12,7,Medium
24,17,70,1,83,58,89,7,10,6,Medium
38,28,73,1,69,58,69,5,14,10,Medium
36,22,61,1,89,86,57,4,8,5,Medium
23,20,86,1,89,88,73,9,8,7,High
26,23,88,1,89,98,74,6,12,11,High
46,41,89,1,77,83,88,6,8,7,High
37,19,51,1,46,48,64,6,12,6,Low
48,31,64,1,73,66,53,6,11,9,Medium
45,44,97,0,88,89,86,9,8,7,High
46,30,65,1,63,75,83,5,10,7,Medium
38,30,78,1,57,82,81,6,14,11,Medium
48,24,50,0,55,52,45,6,9,4,Low
22,19,86,1,99,84,85,6,11,10,High
39,21,53,1,69,52,41,4,14,6,Low
39,24,61,1,85,59,74,7,14,9,Medium
28,26,92,1,97,77,95,7,9,8,High
34,27,79,1,89,56,74,6,14,9,Medium
33,21,63,1,69,61,71,5,13,8,Medium
34,33,97,0,98,85,81,6,13,12,High
40,25,62,1,76,74,80,5,11,8,Medium
33,20,60,1,63,55,88,4,9,6,Medium
31,18,58,1,51,58,59,4,12,4,Low
32,25,78,0,68,78,53,5,11,9,Medium
32,23,71,1,73,68,77,7,11,7,Medium
29,17,58,0,59,69,86,8,10,7,Medium
25,16,64,1,60,71,55,4,12,10,Medium
30,18,60,1,69,57,41,4,14,7,Low
37,18,48,1,74,55,64,2,11,6,Low
34,21,61,0,68,66,54,8,12,8,Medium
23,21,91,1,78,82,81,8,13,12,High
46,42,91,1,75,94,72,6,11,9,High
33,19,57,1,45,46,49,1,13,7,Low
43,30,69,1,68,58,68,4,12,8,Medium
44,24,54,0,56,71,44,1,8,3,Low
39,29,74,0,61,65,73,8,12,9,Medium
31,28,90,0,78,83,76,8,9,8,High
33,29,87,1,88,94,75,9,12,11,High
28,22,78,1,66,86,60,5,11,9,Medium
38,36,94,1,78,80,82,7,8,7,High
45,19,42,0,45,62,52,4,8,3,Low
46,40,86,1,98,87,84,7,10,9,High
36,14,38,1,55,63,49,4,11,5,Low
47,43,91,0,88,82,88,7,13,12,High
24,18,75,0,85,74,79,5,11,8,Medium
45,33,73,1,88,76,83,4,11,9,Medium
32,23,71,1,71,78,58,5,13,11,Medium
20,12,60,0,72,88,89,4,14,10,Medium
24,22,91,1,90,95,92,8,11,10,High
29,19,65,1,65,71,50,4,11,9,Medium
23,16,69,1,78,70,86,5,14,9,Medium
49,26,53,1,41,56,67,2,8,3,Low
26,15,57,1,62,86,81,5,10,7,Medium
29,19,65,0,66,71,55,5,13,9,Medium
27,10,37,1,70,65,46,2,14,5,Low
31,27,87,1,77,83,98,6,14,13,High
29,17,58,1,62,75,63,5,11,9,Medium
40,35,87,1,87,79,71,6,13,12,High
39,38,97,1,81,98,85,9,9,8,High
33,18,54,0,47,67,49,3,14,5,Low
34,23,67,1,71,83,54,5,9,5,Medium
48,45,93,1,81,96,78,6,8,7,High
41,24,58,0,61,60,60,4,13,5,Low
38,31,81,1,62,67,57,7,14,10,Medium
45,34,75,0,64,63,66,8,9,7,Medium
26,22,84,1,96,89,81,9,8,7,High
42,35,83,0,94,97,73,9,8,7,High
40,27,67,0,76,58,55,8,12,8,Medium
35,30,85,1,75,98,75,6,9,8,High
30,15,50,1,54,64,65,4,12,7,Low
26,20,76,1,59,84,89,7,10,8,Medium
41,22,53,1,55,59,65,5,13,7,Low
49,48,97,0,93,95,84,9,8,7,High
29,14,48,0,48,57,58,1,9,4,Low
26,14,53,1,70,56,71,4,12,7,Low
31,29,93,1,83,97,74,7,9,8,High
20,14,70,1,59,58,56,7,14,9,Medium
36,15,41,1,68,45,46,5,8,3,Low
42,21,50,1,59,50,74,6,9,4,Low
23,11,47,0,57,53,60,3,12,5,Low
44,39,88,1,98,96,89,9,10,9,High
45,24,53,0,49,49,68,2,12,7,Low
28,16,57,1,69,55,54,1,8,4,Low
49,29,59,1,87,73,76,8,11,9,Medium
36,18,50,0,50,54,61,1,12,6,Low
37,33,89,0,93,97,91,9,13,12,High
34,19,55,1,62,59,42,1,11,6,Low
30,29,96,1,83,90,85,9,13,12,High
27,24,88,1,92,86,79,9,14,13,High
30,28,93,1,83,75,73,8,9,8,High
30,29,96,1,87,86,90,6,13,12,High
34,23,67,1,75,59,73,4,13,11,Medium
33,21,63,1,70,46,47,2,11,6,Low
46,43,93,0,87,99,89,6,13,12,High
31,13,41,1,45,69,49,4,14,7,Low
36,20,55,1,53,48,48,1,9,4,Low
42,33,78,1,69,68,68,8,11,9,Medium
26,25,96,1,87,97,93,8,11,10,High
41,38,92,1,78,98,86,6,11,10,High
25,12,48,1,55,55,53,3,8,4,Low
28,25,89,0,96,85,94,7,14,12,High
40,24,60,1,70,87,71,7,10,7,Medium
39,23,58,1,46,55,43,2,11,4,Low
22,13,59,1,72,79,52,7,10,8,Medium
37,31,83,1,84,81,85,8,9,8,High
46,40,86,0,82,92,73,8,8,7,High
25,21,84,1,95,77,70,6,12,11,High
43,31,72,0,71,80,67,6,11,7,Medium
49,33,67,1,62,67,85,5,9,8,Medium
21,12,57,0,69,83,59,6,9,7,Medium
30,25,83,1,76,60,60,6,12,10,Medium
22,9,40,1,59,61,61,2,13,7,Low
26,21,80,1,80,57,81,4,14,12,Medium
45,44,97,1,79,79,82,9,12,11,High
24,16,66,1,60,88,65,6,13,10,Medium
40,30,75,1,88,79,56,4,13,9,Medium
20,14,70,0,77,58,53,7,8,6,Medium
43,39,90,1,97,76,91,8,12,11,High
26,24,92,0,83,83,97,6,10,9,High
40,29,72,1,64,76,57,7,9,6,Medium
24,10,41,1,40,46,51,4,8,4,Low
27,22,81,1,86,92,79,7,9,8,High
21,13,61,1,68,57,59,8,10,7,Medium
23,14,60,1,55,66,72,8,10,6,Medium
34,14,41,1,47,59,64,5,11,6,Low
30,13,43,0,70,51,59,1,13,7,Low
49,38,77,1,85,57,72,6,14,9,Medium
40,39,97,1,81,78,81,7,8,7,High
25,20,80,1,73,67,87,7,14,10,Medium
22,9,40,1,55,65,42,2,14,8,Low
26,23,88,1,99,80,75,9,10,9,High
27,18,66,1,58,75,61,7,14,9,Medium
48,32,66,1,74,66,78,4,10,8,Medium
21,15,71,0,71,62,76,6,14,9,Medium
38,32,84,1,77,78,93,7,12,11,High
41,35,85,1,75,76,87,8,13,12,High
24,15,62,1,60,64,61,7,8,6,Medium
46,35,76,1,63,59,69,6,13,10,Medium
46,40,86,1,90,85,75,7,13,11,High
42,35,83,0,84,83,88,8,8,7,High
47,33,70,1,68,62,79,4,10,8,Medium
20,13,65,1,82,87,63,4,12,10,Medium
44,29,65,0,78,61,68,8,12,10,Medium
27,20,74,1,88,70,88,8,14,11,Medium
41,37,90,1,86,76,86,9,8,7,High
31,16,51,0,73,53,46,4,14,7,Low
34,25,73,1,88,57,65,5,10,6,Medium
33,24,72,1,78,79,50,4,11,9,Medium
49,19,38,1,64,55,49,2,9,3,Low
47,19,40,0,68,53,41,4,10,5,Low
43,40,93,1,90,83,77,6,11,10,High
26,15,57,0,63,69,48,3,13,5,Low
21,13,61,0,74,70,85,6,13,9,Medium
20,12,60,1,62,76,58,5,8,5,Medium
22,9,40,1,48,60,47,2,10,4,Low
30,14,46,1,69,49,72,1,13,5,Low
43,41,95,1,86,86,82,6,9,8,High
20,19,95,1,80,99,87,9,14,13,High
25,14,56,1,52,64,47,6,14,6,Medium
29,15,51,0,47,73,64,4,14,7,Low
43,37,86,1,81,97,98,8,14,13,High
39,36,92,1,77,78,70,8,13,12,High
25,23,92,1,77,75,73,8,14,13,High
41,22,53,1,60,52,46,3,9,5,Low
48,20,41,0,55,46,57,5,14,8,Low
31,23,74,1,79,66,52,4,9,7,Medium
39,23,58,1,40,66,72,4,9,4,Low
45,22,48,1,70,53,42,2,10,5,Low
42,21,50,1,48,57,49,4,12,7,Low
21,14,66,1,65,86,65,6,13,9,Medium
30,26,86,1,95,83,80,6,8,7,High
26,23,88,1,90,94,94,6,9,8,High
32,26,81,1,75,63,78,5,11,9,Medium
32,26,81,0,77,67,75,5,10,7,Medium
20,19,95,1,80,91,91,6,14,13,High
36,17,47,0,58,58,73,4,13,6,Low
28,18,64,0,74,75,55,4,8,6,Medium
44,38,86,0,89,75,86,6,12,11,High
48,37,77,0,59,88,66,7,10,7,Medium
23,21,91,1,85,97,96,9,13,11,High
21,13,61,0,79,64,87,8,13,10,Medium
44,43,97,0,98,91,93,9,11,10,High
29,17,58,1,71,52,44,2,11,4,Low
30,25,83,0,95,88,80,7,14,13,High
25,22,88,0,76,87,74,9,10,9,High
26,23,88,0,91,86,76,7,9,8,High
47,25,53,0,43,48,60,3,12,5,Low
39,20,51,1,69,57,71,4,10,4,Low
31,23,74,0,61,81,60,8,13,9,Medium
31,17,54,1,45,50,69,6,12,4,Low
20,18,90,0,76,92,94,6,9,8,High
31,26,83,0,76,90,71,9,11,10,High
20,12,60,1,54,69,43,3,8,4,Low
29,22,75,1,68,67,60,8,10,7,Medium
42,31,73,1,66,88,59,7,11,9,Medium
35,31,88,1,89,78,96,7,11,9,High
25,17,68,0,84,61,82,8,11,9,Medium
46,30,65,1,60,68,60,5,13,9,Medium
25,15,60,1,47,54,59,4,12,6,Low
26,12,46,1,57,60,64,4,8,4,Low
38,16,42,1,52,69,70,3,12,7,Low
29,27,93,0,78,75,83,7,10,9,High
46,20,43,1,63,49,50,6,11,6,Low
47,34,72,1,55,70,58,8,13,9,Medium
21,11,52,1,45,69,67,4,12,6,Low
36,25,69,1,79,67,77,4,14,10,Medium
38,29,76,1,80,76,69,4,11,8,Medium
38,19,50,0,46,50,45,6,8,4,Low
31,23,74,0,64,61,52,8,10,8,Medium
41,26,63,1,89,82,78,4,12,10,Medium
28,18,64,0,66,72,56,5,10,8,Medium
36,25,69,0,79,72,84,8,8,6,Medium
43,23,53,0,58,74,48,3,8,4,Low
26,16,61,0,64,66,70,6,10,8,Medium
23,21,91,0,97,91,89,6,10,9,High
29,22,75,0,72,88,56,6,9,6,Medium
38,35,92,0,75,91,99,7,8,7,High
45,23,51,1,73,50,69,4,8,3,Low
45,34,75,1,61,83,62,5,12,9,Medium
46,29,63,1,69,87,86,7,9,5,Medium
47,38,80,0,69,78,63,4,10,8,Medium
24,17,70,1,58,87,87,7,12,10,Medium
29,22,75,1,69,66,76,4,10,7,Medium
36,35,97,0,94,94,90,9,11,10,High
40,30,75,0,74,59,65,4,9,7,Medium
21,17,80,0,68,67,62,7,11,8,Medium
20,13,65,1,67,83,89,4,9,6,Medium
39,35,89,0,78,83,81,8,12,11,High
42,25,59,1,56,89,75,8,14,9,Medium
38,32,84,0,81,77,74,8,10,9,High
33,22,66,1,73,85,86,5,9,6,Medium
24,23,95,1,99,93,83,8,12,11,High
46,19,41,0,67,57,67,4,9,5,Low
46,24,52,0,41,64,68,3,10,5,Low
21,15,71,1,86,56,67,7,11,9,Medium
24,22,91,1,92,76,99,8,14,12,High
34,20,58,1,57,80,50,6,14,11,Medium
47,40,85,1,83,93,99,8,11,10,High
20,13,65,0,65,67,78,4,10,6,Medium
43,38,88,0,92,91,73,9,14,13,High
44,26,59,1,86,65,66,7,12,10,Medium
36,23,63,1,85,78,89,4,12,8,Medium
28,25,89,1,97,87,78,8,9,8,High
48,41,85,0,77,87,93,6,10,9,High
43,34,79,1,65,89,86,8,10,6,Medium
30,28,93,1,91,75,95,9,9,8,High
22,10,45,1,47,58,60,1,10,6,Low
21,14,66,0,61,77,89,6,12,8,Medium
40,24,60,1,50,66,46,1,10,6,Low
36,25,69,1,62,56,78,5,12,9,Medium
49,44,89,1,84,88,97,7,12,11,High
49,23,46,0,42,48,65,6,8,3,Low
32,31,96,0,91,86,86,7,10,9,High
33,21,63,1,58,89,85,4,9,6,Medium
38,33,86,1,82,81,91,9,9,8,High
45,32,71,0,68,71,79,8,14,12,Medium
44,43,97,1,85,79,70,8,14,13,High
43,25,58,1,67,60,48,4,13,6,Low
23,21,91,1,76,87,81,9,8,7,High
47,30,63,1,82,63,87,4,14,10,Medium
45,25,55,1,58,71,61,3,12,5,Low
37,17,45,1,53,55,69,4,12,5,Low
38,30,78,0,60,83,51,7,10,8,Medium
24,16,66,1,75,62,84,5,9,6,Medium
27,16,59,1,70,46,59,2,10,5,Low
33,27,81,0,74,70,60,8,12,9,Medium
43,31,72,0,58,73,68,7,10,8,Medium
22,21,95,0,82,89,85,7,10,9,High
27,23,85,1,95,81,82,6,9,8,High
36,26,72,1,74,82,71,4,8,6,Medium
30,20,66,1,74,78,89,8,8,5,Medium
30,26,86,0,97,81,91,7,8,7,High
48,33,68,1,63,84,50,7,10,8,Medium
25,10,40,1,45,49,46,5,12,5,Low
45,27,60,1,60,51,40,6,11,6,Low
49,32,65,1,66,69,89,6,9,6,Medium
49,44,89,0,95,89,84,8,12,11,High
22,9,40,1,59,45,40,3,8,4,Low
30,22,73,1,89,57,50,4,9,7,Medium
25,24,96,1,85,95,90,6,8,7,High
26,11,42,1,48,49,49,5,14,7,Low
22,14,63,1,63,78,85,5,8,6,Medium
37,19,51,1,49,50,57,5,12,6,Low
28,13,46,1,50,62,57,3,9,4,Low
23,22,95,1,95,81,79,6,14,13,High
31,21,67,0,64,75,69,8,13,11,Medium
27,16,59,1,47,64,40,6,12,7,Low
31,13,41,1,44,54,55,6,11,6,Low
48,45,93,1,92,81,98,8,14,13,High
21,20,95,1,82,82,75,9,10,9,High
25,19,76,1,73,58,85,5,13,9,Medium
33,19,57,1,65,57,47,3,8,4,Low
34,23,67,1,79,66,53,7,9,6,Medium
32,19,59,1,58,57,80,8,13,10,Medium
24,12,50,1,58,55,43,4,12,7,Low
38,34,89,0,88,78,90,6,12,11,High
38,15,39,1,52,61,49,2,10,4,Low
45,40,88,1,97,81,76,7,10,9,High
38,22,57,1,45,65,45,3,9,4,Low
42,40,95,1,80,90,93,7,13,12,High
34,30,88,1,89,95,80,6,8,7,High
32,31,96,0,86,93,73,9,10,9,High
20,13,65,1,74,79,79,6,9,6,Medium
40,33,82,1,68,81,86,6,9,7,Medium
41,32,78,1,70,83,51,6,11,7,Medium
28,19,67,1,78,89,61,4,8,5,Medium
25,19,76,1,63,74,86,6,9,7,Medium
21,19,90,1,88,95,81,8,12,11,High
35,23,65,1,73,76,71,7,12,10,Medium
22,15,68,0,82,63,82,7,11,7,Medium
46,31,67,1,76,71,74,5,11,9,Medium
23,22,95,1,98,88,92,7,8,7,High
35,34,97,1,94,96,99,8,8,7,High
38,30,78,1,66,61,68,5,10,6,Medium
41,25,60,1,64,60,67,7,14,9,Medium
48,34,70,1,65,75,73,7,13,10,Medium
25,15,60,0,66,75,72,8,12,10,Medium
24,20,83,1,90,77,93,9,11,10,High
30,19,63,1,64,86,59,4,11,7,Medium
47,46,97,1,79,87,83,6,8,7,High
45,18,40,1,74,49,62,4,12,7,Low
21,15,71,1,67,59,84,6,9,7,Medium
47,30,63,0,60,58,52,1,10,4,Low
49,39,79,0,71,84,89,4,10,7,Medium
35,28,80,1,80,58,69,7,13,8,Medium
21,18,85,0,76,89,83,8,10,9,High
48,38,79,1,83,75,85,5,11,8,Medium
39,19,48,0,47,48,68,4,14,5,Low
34,25,73,0,71,57,76,5,13,10,Medium
31,17,54,1,52,45,68,2,10,4,Low
20,10,50,1,45,66,56,4,8,3,Low
48,39,81,1,57,62,78,6,9,6,Medium
29,13,44,1,42,61,43,2,14,7,Low
32,23,71,0,64,66,88,7,8,6,Medium
34,24,70,1,64,73,61,8,9,7,Medium
25,10,40,1,48,46,42,2,14,5,Low
26,13,50,1,42,48,63,1,9,4,Low
35,20,57,0,58,65,44,4,11,7,Low
32,23,71,1,65,71,56,5,8,7,Medium
40,37,92,1,88,98,93,8,10,9,High
34,30,88,1,75,89,86,6,13,12,High
44,27,61,1,71,62,83,6,11,8,Medium
30,18,60,1,89,88,71,4,12,8,Medium
34,21,61,1,85,68,58,4,14,9,Medium
41,38,92,1,83,81,77,7,13,12,High
44,29,65,1,87,62,58,8,8,6,Medium
36,22,61,0,55,68,70,7,12,8,Medium
27,17,62,1,69,53,42,3,8,3,Low
29,22,75,1,58,72,81,8,13,9,Medium
24,17,70,0,74,76,87,6,12,10,Medium
24,23,95,1,94,75,85,7,11,10,High
30,29,96,1,84,81,77,8,10,9,High
20,15,75,1,58,75,75,8,14,11,Medium
23,22,95,1,78,81,87,8,11,10,High
27,20,74,0,55,75,57,4,13,9,Medium
36,23,63,1,78,55,74,4,11,7,Medium
48,21,43,0,54,74,41,3,8,4,Low
49,44,89,1,77,95,95,8,9,8,High
22,10,45,1,65,55,42,1,8,3,Low
35,20,57,0,44,47,70,5,12,6,Low
23,17,73,0,62,74,73,5,9,7,Medium
32,23,71,0,74,61,69,5,13,10,Medium
24,9,37,1,54,56,71,4,13,7,Low
27,22,81,0,65,63,58,6,8,5,Medium
